logtheta,logtheta500,yt
-14.487394957983193,-7.3461538461538458,0.18467575002436004
-14.487394957983193,-7.0384615384615383,0.3111757766359029
-14.487394957983193,-6.7307692307692308,0.50729588548785054
-14.487394957983193,-6.4230769230769234,0.79520979596553176
-14.487394957983193,-6.115384615384615,1.1922315906185377
-14.487394957983193,-5.8076923076923075,1.7032127713009888
-14.487394957983193,-5.5,2.3146176475680789
-14.487394957983193,-5.1923076923076925,2.9941330551540397
-14.487394957983193,-4.884615384615385,3.6972871767583615
-14.487394957983193,-4.5769230769230766,4.3784609608214291
-14.487394957983193,-4.2692307692307692,5.0011634459609633
-14.487394957983193,-3.9615384615384617,5.5435126724473873
-14.487394957983193,-3.6538461538461537,5.9981739238947709
-14.487394957983193,-3.3461538461538463,6.3687046949050314
-14.487394957983193,-3.0384615384615383,6.6649046102368121
-14.487394957983193,-2.7307692307692308,6.8989262689395847
-14.487394957983193,-2.4230769230769229,7.0827617148004753
-14.487394957983193,-2.1153846153846154,7.2269750941978792
-14.487394957983193,-1.8076923076923077,7.340283665399328
-14.487394957983193,-1.5,7.4296062272215568
-14.487394957983193,-1.1923076923076923,7.5003135835935764
-14.487394957983193,-0.88461538461538458,7.5565293459048206
-14.487394957983193,-0.57692307692307687,7.6014090158299759
-14.487394957983193,-0.26923076923076922,7.637371499590385
-14.487394957983193,0.038461538461538464,7.666280149081234
-14.487394957983193,0.34615384615384615,7.6895798170333229
-14.487394957983193,0.65384615384615385,7.7083989318438695
-14.487394957983193,0.96153846153846156,7.7236251096346678
-14.487394957983193,1.2692307692307692,7.7359613530901825
-14.487394957983193,1.5769230769230769,7.7459683086923974
-14.487394957983193,1.8846153846153846,7.7540966220324101
-14.487394957983193,2.1923076923076925,7.7607119926399424
-14.487394957983193,2.5,7.7661138595765333
-14.336134453781513,-9.5,0.0030120175242256621
-14.336134453781513,-9.1923076923076916,0.0055454579387244508
-14.336134453781513,-8.884615384615385,0.010177513810868516
-14.336134453781513,-8.5769230769230766,0.018586994494608652
-14.336134453781513,-8.2692307692307701,0.033694253542853471
-14.336134453781513,-7.9615384615384617,0.060423803776281461
-14.336134453781513,-7.6538461538461542,0.10672454121638286
-14.336134453781513,-7.3461538461538458,0.18467574515925061
-14.336134453781513,-7.0384615384615383,0.31117576889393772
-14.336134453781513,-6.7307692307692308,0.50729587376950669
-14.336134453781513,-6.4230769230769234,0.79520977924117198
-14.336134453781513,-6.115384615384615,1.1922315682820528
-14.336134453781513,-5.8076923076923075,1.7032127435346918
-14.336134453781513,-5.5,2.3146176155251594
-14.336134453781513,-5.1923076923076925,2.9941330208011991
-14.336134453781513,-4.884615384615385,3.6972871424060121
-14.336134453781513,-4.5769230769230766,4.378460928556323
-14.336134453781513,-4.2692307692307692,5.0011634172387227
-14.336134453781513,-3.9615384615384617,5.5435126479664794
-14.336134453781513,-3.6538461538461537,5.9981739037157205
-14.336134453781513,-3.3461538461538463,6.3687046786732449
-14.336134453781513,-3.0384615384615383,6.6649045974033454
-14.336134453781513,-2.7307692307692308,6.8989262589367915
-14.336134453781513,-2.4230769230769229,7.0827617071174966
-14.336134453781513,-2.1153846153846154,7.2269750884784631
-14.336134453781513,-1.8076923076923077,7.3402836614507407
-14.336134453781513,-1.5,7.4296062251430302
-14.336134453781513,-1.1923076923076923,7.5003135837395085
-14.336134453781513,-0.88461538461538458,7.5565293489442444
-14.336134453781513,-0.57692307692307687,7.6014090224725539
-14.336134453781513,-0.26923076923076922,7.6373715078143691
-14.336134453781513,0.038461538461538464,7.6662801435343395
-14.336134453781513,0.34615384615384615,7.6895797297486466
-14.336134453781513,0.65384615384615385,7.7083985090186466
-14.336134453781513,0.96153846153846156,7.7236234990306363
-14.336134453781513,1.2692307692307692,7.7359559523792178
-14.336134453781513,1.5769230769230769,7.7459519466224771
-14.336134453781513,1.8846153846153846,7.7540517409113461
-14.336134453781513,2.1923076923076925,7.7606011577911804
-14.336134453781513,2.5,7.7658690493803446
-14.184873949579831,-9.5,0.0030120174017983117
-14.184873949579831,-9.1923076923076916,0.0055454577141975346
-14.184873949579831,-8.884615384615385,0.010177513401414793
-14.184873949579831,-8.5769230769230766,0.018586993754240635
-14.184873949579831,-8.2692307692307701,0.033694252220741447
-14.184873949579831,-7.9615384615384617,0.060423801456872678
-14.184873949579831,-7.6538461538461542,0.10672453724531462
-14.184873949579831,-7.3461538461538458,0.18467573857582312
-14.184873949579831,-7.0384615384615383,0.31117575841741502
-14.184873949579831,-6.7307692307692308,0.50729585791183107
-14.184873949579831,-6.4230769230769234,0.79520975660942927
-14.184873949579831,-6.115384615384615,1.1922315380554804
-14.184873949579831,-5.8076923076923075,1.7032127059602018
-14.184873949579831,-5.5,2.3146175721633426
-14.184873949579831,-5.1923076923076925,2.9941329743124383
-14.184873949579831,-4.884615384615385,3.6972870959157453
-14.184873949579831,-4.5769230769230766,4.3784608848857376
-14.184873949579831,-4.2692307692307692,5.0011633783522322
-14.184873949579831,-3.9615384615384617,5.5435126148082841
-14.184873949579831,-3.6538461538461537,5.9981738763493722
-14.184873949579831,-3.3461538461538463,6.3687046565941987
-14.184873949579831,-3.0384615384615383,6.6649045798255671
-14.184873949579831,-2.7307692307692308,6.8989262449995756
-14.184873949579831,-2.4230769230769229,7.0827616959876751
-14.184873949579831,-2.1153846153846154,7.2269750793901082
-14.184873949579831,-1.8076923076923077,7.3402836536377105
-14.184873949579831,-1.5,7.4296062178043103
-14.184873949579831,-1.1923076923076923,7.5003135758571968
-14.184873949579831,-0.88461538461538458,7.5565293393590842
-14.184873949579831,-0.57692307692307687,7.6014090104397596
-14.184873949579831,-0.26923076923076922,7.6373714965668791
-14.184873949579831,0.038461538461538464,7.6662801550089528
-14.184873949579831,0.34615384615384615,7.6895798574662857
-14.184873949579831,0.65384615384615385,7.7083990976440315
-14.184873949579831,0.96153846153846156,7.7236256983036231
-14.184873949579831,1.2692307692307692,7.7359632614687666
-14.184873949579831,1.5769230769230769,7.7459739895433906
-14.184873949579831,1.8846153846153846,7.754112061753573
-14.184873949579831,2.1923076923076925,7.7607499201867789
-14.184873949579831,2.5,7.7661973744797113
